1220.000 -1.596751184873E-01 -1.593650718478E-01 -1.328616477105E-01  6.800767511120E-02  9.486238803651E-02  9.524630310246E-02  9.597012339883E-02  2.374469755808E+02  2.374484371605E+02  2.374530856596E+02  2.374623722130E+02  2.374623766284E+02  2.376738089539E+02  2.376760892546E+02  2.376806267802E+02  2.376810168350E+02  2.376817101244E+02  2.376891906614E+02  2.376898171530E+02
1222.000 -1.596738672405E-01 -1.593653311539E-01 -1.328590422333E-01  6.801040223603E-02  9.486625750354E-02  9.524825004569E-02  9.596857402376E-02  2.374469818768E+02  2.374484368415E+02  2.374530867915E+02  2.374623723313E+02  2.374623767035E+02  2.376738088827E+02  2.376760899517E+02  2.376806310264E+02  2.376810190867E+02  2.376817092420E+02  2.376891959816E+02  2.376898194709E+02
1224.000 -1.596726243816E-01 -1.593655890859E-01 -1.328564535433E-01  6.801311118306E-02  9.487010186227E-02  9.525018481962E-02  9.596703479013E-02  2.374469881306E+02  2.374484365175E+02  2.374530879239E+02  2.374623724484E+02  2.374623767778E+02  2.376738088123E+02  2.376760906435E+02  2.376806352432E+02  2.376810213228E+02  2.376817083611E+02  2.376892012720E+02  2.376898217773E+02
1226.000 -1.596713898397E-01 -1.593658456517E-01 -1.328538815061E-01  6.801580210459E-02  9.487392131560E-02  9.525210751731E-02  9.596550561505E-02  2.374469943425E+02  2.374484361886E+02  2.374530890569E+02  2.374623725641E+02  2.374623768513E+02  2.376738087427E+02  2.376760913299E+02  2.376806394307E+02  2.376810235435E+02  2.376817074819E+02  2.376892065328E+02  2.376898240722E+02
1228.000 -1.596701635446E-01 -1.593661008584E-01 -1.328513259888E-01  6.801847515138E-02  9.487771606439E-02  9.525401823071E-02  9.596398641637E-02  2.374470005128E+02  2.374484358550E+02  2.374530901904E+02  2.374623726785E+02  2.374623769239E+02  2.376738086739E+02  2.376760920110E+02  2.376806435892E+02  2.376810257488E+02  2.376817066043E+02  2.376892117642E+02  2.376898263556E+02
1230.000 -1.596689454267E-01 -1.593663547133E-01 -1.328487868598E-01  6.802113047273E-02  9.488148630750E-02  9.525591705150E-02  9.596247711263E-02  2.374470066419E+02  2.374484355167E+02  2.374530913242E+02  2.374623727916E+02  2.374623769958E+02  2.376738086058E+02  2.376760926869E+02  2.376806477189E+02  2.376810279390E+02  2.376817057285E+02  2.376892169664E+02  2.376898286276E+02
1232.000 -1.596677354177E-01 -1.593666072241E-01 -1.328462639886E-01  6.802376821634E-02  9.488523224214E-02  9.525780407030E-02  9.596097762346E-02  2.374470127302E+02  2.374484351738E+02  2.374530924583E+02  2.374623729034E+02  2.374623770668E+02  2.376738085386E+02  2.376760933576E+02  2.376806518202E+02  2.376810301141E+02  2.376817048545E+02  2.376892221394E+02  2.376898308883E+02
1234.000 -1.596665334496E-01 -1.593668583985E-01 -1.328437572462E-01  6.802638852872E-02  9.488895406333E-02  9.525967937628E-02  9.595948786907E-02  2.374470187780E+02  2.374484348266E+02  2.374530935926E+02  2.374623730140E+02  2.374623771370E+02  2.376738084721E+02  2.376760940231E+02  2.376806558933E+02  2.376810322743E+02  2.376817039823E+02  2.376892272836E+02  2.376898331377E+02
1236.000 -1.596653394548E-01 -1.593671082433E-01 -1.328412665046E-01  6.802899155432E-02  9.489265196444E-02  9.526154305931E-02  9.595800777042E-02  2.374470247856E+02  2.374484344750E+02  2.374530947269E+02  2.374623731233E+02  2.374623772064E+02  2.376738084063E+02  2.376760946836E+02  2.376806599384E+02  2.376810344198E+02  2.376817031120E+02  2.376892323990E+02  2.376898353759E+02
1238.000 -1.596641533665E-01 -1.593673567661E-01 -1.328387916369E-01  6.803157743675E-02  9.489632613675E-02  9.526339520683E-02  9.595653724927E-02  2.374470307534E+02  2.374484341193E+02  2.374530958612E+02  2.374623732313E+02  2.374623772750E+02  2.376738083413E+02  2.376760953390E+02  2.376806639558E+02  2.376810365506E+02  2.376817022436E+02  2.376892374859E+02  2.376898376029E+02
1240.000 -1.596629751194E-01 -1.593676039743E-01 -1.328363325177E-01  6.803414631793E-02  9.489997677019E-02  9.526523590690E-02  9.595507622852E-02  2.374470366817E+02  2.374484337594E+02  2.374530969954E+02  2.374623733382E+02  2.374623773428E+02  2.376738082770E+02  2.376760959894E+02  2.376806679457E+02  2.376810386668E+02  2.376817013770E+02  2.376892425443E+02  2.376898398188E+02
1242.000 -1.596618046478E-01 -1.593678498753E-01 -1.328338890230E-01  6.803669833835E-02  9.490360405226E-02  9.526706524560E-02  9.595362463113E-02  2.374470425709E+02  2.374484333957E+02  2.374530981295E+02  2.374623734439E+02  2.374623774099E+02  2.376738082134E+02  2.376760966349E+02  2.376806719083E+02  2.376810407687E+02  2.376817005125E+02  2.376892475746E+02  2.376898420237E+02
1244.000 -1.596606418871E-01 -1.593680944758E-01 -1.328314610289E-01  6.803923363702E-02  9.490720816908E-02  9.526888330922E-02  9.595218238131E-02  2.374470484212E+02  2.374484330280E+02  2.374530992633E+02  2.374623735484E+02  2.374623774763E+02  2.376738081506E+02  2.376760972755E+02  2.376806758439E+02  2.376810428563E+02  2.376816996499E+02  2.376892525768E+02  2.376898442175E+02
1246.000 -1.596594867730E-01 -1.593683377836E-01 -1.328290484137E-01  6.804175235175E-02  9.491078930493E-02  9.527069018273E-02  9.595074940389E-02  2.374470542329E+02  2.374484326566E+02  2.374531003967E+02  2.374623736517E+02  2.374623775419E+02  2.376738080884E+02  2.376760979112E+02  2.376806797527E+02  2.376810449297E+02  2.376816987894E+02  2.376892575511E+02  2.376898464003E+02
1248.000 -1.596583392426E-01 -1.593685798056E-01 -1.328266510566E-01  6.804425461887E-02  9.491434764217E-02  9.527248595036E-02  9.594932562427E-02  2.374470600065E+02  2.374484322816E+02  2.374531015298E+02  2.374623737538E+02  2.374623776067E+02  2.376738080269E+02  2.376760985422E+02  2.376806836350E+02  2.376810469891E+02  2.376816979309E+02  2.376892624977E+02  2.376898485723E+02
1250.000 -1.596571992330E-01 -1.593688205492E-01 -1.328242688378E-01  6.804674057335E-02  9.491788336151E-02  9.527427069562E-02  9.594791096867E-02  2.374470657421E+02  2.374484319030E+02  2.374531026623E+02  2.374623738548E+02  2.374623776709E+02  2.376738079662E+02  2.376760991684E+02  2.376806874910E+02  2.376810490346E+02  2.376816970745E+02  2.376892674167E+02  2.376898507334E+02
1252.000 -1.596560666823E-01 -1.593690600215E-01 -1.328219016384E-01  6.804921034895E-02  9.492139664224E-02  9.527604450199E-02  9.594650536423E-02  2.374470714402E+02  2.374484315209E+02  2.374531037943E+02  2.374623739547E+02  2.374623777343E+02  2.376738079061E+02  2.376760997899E+02  2.376806913208E+02  2.376810510663E+02  2.376816962202E+02  2.376892723084E+02  2.376898528837E+02
1254.000 -1.596549415290E-01 -1.593692982296E-01 -1.328195493411E-01  6.805166407773E-02  9.492488766150E-02  9.527780745106E-02  9.594510873850E-02  2.374470771011E+02  2.374484311355E+02  2.374531049256E+02  2.374623740535E+02  2.374623777971E+02  2.376738078466E+02  2.376761004067E+02  2.376806951248E+02  2.376810530843E+02  2.376816953681E+02  2.376892771728E+02  2.376898550233E+02
1256.000 -1.596538237120E-01 -1.593695351805E-01 -1.328172118294E-01  6.805410189114E-02  9.492835659500E-02  9.527955962443E-02  9.594372101976E-02  2.374470827249E+02  2.374484307468E+02  2.374531060563E+02  2.374623741512E+02  2.374623778591E+02  2.376738077878E+02  2.376761010189E+02  2.376806989032E+02  2.376810550887E+02  2.376816945182E+02  2.376892820102E+02  2.376898571521E+02
1258.000 -1.596527131712E-01 -1.593697708813E-01 -1.328148889879E-01  6.805652391858E-02  9.493180361680E-02  9.528130110297E-02  9.594234213711E-02  2.374470883121E+02  2.374484303550E+02  2.374531071861E+02  2.374623742478E+02  2.374623779204E+02  2.376738077297E+02  2.376761016266E+02  2.376807026562E+02  2.376810570797E+02  2.376816936704E+02  2.376892868207E+02  2.376898592703E+02
1260.000 -1.596516098470E-01 -1.593700053392E-01 -1.328125807026E-01  6.805893028860E-02  9.493522889916E-02  9.528303196642E-02  9.594097202017E-02  2.374470938630E+02  2.374484299601E+02  2.374531083152E+02  2.374623743433E+02  2.374623779811E+02  2.376738076722E+02  2.376761022297E+02  2.376807063839E+02  2.376810590574E+02  2.376816928249E+02  2.376892916045E+02  2.376898613780E+02
1262.000 -1.596505136804E-01 -1.593702385610E-01 -1.328102868598E-01  6.806132112853E-02  9.493863261290E-02  9.528475229423E-02  9.593961059933E-02  2.374470993777E+02  2.374484295622E+02  2.374531094433E+02  2.374623744378E+02  2.374623780411E+02  2.376738076154E+02  2.376761028284E+02  2.376807100867E+02  2.376810610219E+02  2.376816919816E+02  2.376892963617E+02  2.376898634751E+02
1264.000 -1.596494246127E-01 -1.593704705536E-01 -1.328080073475E-01  6.806369656411E-02  9.494201492727E-02  9.528646216509E-02  9.593825780581E-02  2.374471048567E+02  2.374484291614E+02  2.374531105704E+02  2.374623745312E+02  2.374623781004E+02  2.376738075592E+02  2.376761034226E+02  2.376807137646E+02  2.376810629732E+02  2.376816911406E+02  2.376893010925E+02  2.376898655617E+02
1266.000 -1.596483425862E-01 -1.593707013245E-01 -1.328057420547E-01  6.806605672027E-02  9.494537600976E-02  9.528816165689E-02  9.593691357116E-02  2.374471103003E+02  2.374484287577E+02  2.374531116965E+02  2.374623746236E+02  2.374623781591E+02  2.376738075036E+02  2.376761040124E+02  2.376807174180E+02  2.376810649116E+02  2.376816903019E+02  2.376893057970E+02  2.376898676379E+02
1268.000 -1.596472675435E-01 -1.593709308798E-01 -1.328034908711E-01  6.806840172052E-02  9.494871602621E-02  9.528985084678E-02  9.593557782756E-02  2.374471157086E+02  2.374484283514E+02  2.374531128215E+02  2.374623747150E+02  2.374623782171E+02  2.376738074486E+02  2.376761045979E+02  2.376807210471E+02  2.376810668370E+02  2.376816894655E+02  2.376893104755E+02  2.376898697037E+02
1270.000 -1.596461994281E-01 -1.593711592273E-01 -1.328012536876E-01  6.807073168687E-02  9.495203514132E-02  9.529152981148E-02  9.593425050836E-02  2.374471210821E+02  2.374484279424E+02  2.374531139453E+02  2.374623748054E+02  2.374623782745E+02  2.376738073942E+02  2.376761051791E+02  2.376807246520E+02  2.376810687497E+02  2.376816886314E+02  2.376893151281E+02  2.376898717591E+02
1272.000 -1.596451381834E-01 -1.593713863729E-01 -1.327990303959E-01  6.807304674064E-02  9.495533351794E-02  9.529319862678E-02  9.593293154708E-02  2.374471264209E+02  2.374484275308E+02  2.374531150679E+02  2.374623748948E+02  2.374623783313E+02  2.376738073404E+02  2.376761057560E+02  2.376807282330E+02  2.376810706497E+02  2.376816877997E+02  2.376893197548E+02  2.376898738043E+02
1274.000 -1.596440837541E-01 -1.593716123243E-01 -1.327968208894E-01  6.807534700176E-02  9.495861131734E-02  9.529485736824E-02  9.593162087769E-02  2.374471317254E+02  2.374484271168E+02  2.374531161893E+02  2.374623749832E+02  2.374623783875E+02  2.376738072872E+02  2.376761063286E+02  2.376807317902E+02  2.376810725372E+02  2.376816869703E+02  2.376893243560E+02  2.376898758393E+02
1276.000 -1.596430360848E-01 -1.593718370877E-01 -1.327946250617E-01  6.807763258904E-02  9.496186869949E-02  9.529650611003E-02  9.593031843531E-02  2.374471369958E+02  2.374484267003E+02  2.374531173093E+02  2.374623750707E+02  2.374623784430E+02  2.376738072346E+02  2.376761068971E+02  2.376807353239E+02  2.376810744122E+02  2.376816861434E+02  2.376893289318E+02  2.376898778641E+02
1278.000 -1.596419951211E-01 -1.593720606699E-01 -1.327924428077E-01  6.807990361995E-02  9.496510582278E-02  9.529814492634E-02  9.592902415534E-02  2.374471422324E+02  2.374484262815E+02  2.374531184279E+02  2.374623751572E+02  2.374623784979E+02  2.376738071825E+02  2.376761074614E+02  2.376807388342E+02  2.376810762748E+02  2.376816853189E+02  2.376893334822E+02  2.376898798788E+02
1280.000 -1.596409608091E-01 -1.593722830779E-01 -1.327902740228E-01  6.808216021111E-02  9.496832284426E-02  9.529977389049E-02  9.592773797403E-02  2.374471474355E+02  2.374484258605E+02  2.374531195451E+02  2.374623752427E+02  2.374623785523E+02  2.376738071310E+02  2.376761080216E+02  2.376807423214E+02  2.376810781252E+02  2.376816844968E+02  2.376893380075E+02  2.376898818834E+02
1282.000 -1.596399330951E-01 -1.593725043184E-01 -1.327881186045E-01  6.808440247768E-02  9.497151991912E-02  9.530139307501E-02  9.592645982770E-02  2.374471526054E+02  2.374484254373E+02  2.374531206608E+02  2.374623753274E+02  2.374623786060E+02  2.376738070801E+02  2.376761085777E+02  2.376807457856E+02  2.376810799634E+02  2.376816836771E+02  2.376893425078E+02  2.376898838780E+02
1284.000 -1.596389119262E-01 -1.593727243980E-01 -1.327859764500E-01  6.808663053419E-02  9.497469720182E-02  9.530300255220E-02  9.592518965410E-02  2.374471577423E+02  2.374484250119E+02  2.374531217749E+02  2.374623754111E+02  2.374623786592E+02  2.376738070297E+02  2.376761091298E+02  2.376807492271E+02  2.376810817896E+02  2.376816828599E+02  2.376893469833E+02  2.376898858627E+02
1286.000 -1.596378972497E-01 -1.593729433229E-01 -1.327838474580E-01  6.808884449343E-02  9.497785484463E-02  9.530460239304E-02  9.592392739079E-02  2.374471628465E+02  2.374484245845E+02  2.374531228875E+02  2.374623754939E+02  2.374623787118E+02  2.376738069799E+02  2.376761096779E+02  2.376807526460E+02  2.376810836038E+02  2.376816820452E+02  2.376893514341E+02  2.376898878374E+02
1288.000 -1.596368890141E-01 -1.593731611004E-01 -1.327817315281E-01  6.809104446772E-02  9.498099299888E-02  9.530619266877E-02  9.592267297621E-02  2.374471679182E+02  2.374484241552E+02  2.374531239984E+02  2.374623755758E+02  2.374623787638E+02  2.376738069306E+02  2.376761102221E+02  2.376807560425E+02  2.376810854061E+02  2.376816812329E+02  2.376893558603E+02  2.376898898022E+02
1290.000 -1.596358871675E-01 -1.593733777367E-01 -1.327796285608E-01  6.809323056800E-02  9.498411181459E-02  9.530777344962E-02  9.592142634963E-02  2.374471729577E+02  2.374484237240E+02  2.374531251077E+02  2.374623756568E+02  2.374623788152E+02  2.376738068819E+02  2.376761107623E+02  2.376807594169E+02  2.376810871968E+02  2.376816804232E+02  2.376893602622E+02  2.376898917573E+02
1292.000 -1.596348916594E-01 -1.593735932386E-01 -1.327775384575E-01  6.809540290412E-02  9.498721143994E-02  9.530934480491E-02  9.592018745045E-02  2.374471779653E+02  2.374484232909E+02  2.374531262152E+02  2.374623757369E+02  2.374623788661E+02  2.376738068336E+02  2.376761112986E+02  2.376807627692E+02  2.376810889757E+02  2.376816796160E+02  2.376893646399E+02  2.376898937026E+02
1294.000 -1.596339024387E-01 -1.593738076120E-01 -1.327754611204E-01  6.809756158503E-02  9.499029202213E-02  9.531090680378E-02  9.591895621882E-02  2.374471829412E+02  2.374484228561E+02  2.374531273209E+02  2.374623758162E+02  2.374623789165E+02  2.376738067859E+02  2.376761118311E+02  2.376807660997E+02  2.376810907431E+02  2.376816788113E+02  2.376893689935E+02  2.376898956381E+02
1296.000 -1.596329194560E-01 -1.593740208640E-01 -1.327733964524E-01  6.809970671833E-02  9.499335370690E-02  9.531245951459E-02  9.591773259556E-02  2.374471878857E+02  2.374484224195E+02  2.374531284249E+02  2.374623758946E+02  2.374623789663E+02  2.376738067387E+02  2.376761123598E+02  2.376807694085E+02  2.376810924990E+02  2.376816780092E+02  2.376893733231E+02  2.376898975640E+02
1298.000 -1.596319426614E-01 -1.593742330010E-01 -1.327713443579E-01  6.810183841119E-02  9.499639663865E-02  9.531400300505E-02  9.591651652188E-02  2.374471927990E+02  2.374484219814E+02  2.374531295269E+02  2.374623759722E+02  2.374623790156E+02  2.376738066920E+02  2.376761128847E+02  2.376807726959E+02  2.376810942436E+02  2.376816772096E+02  2.376893776290E+02  2.376898994803E+02
1300.000 -1.596309720064E-01 -1.593744440291E-01 -1.327693047418E-01  6.810395676906E-02  9.499942096048E-02  9.531553734292E-02  9.591530793951E-02  2.374471976813E+02  2.374484215416E+02  2.374531306271E+02  2.374623760489E+02  2.374623790643E+02  2.376738066459E+02  2.376761134059E+02  2.376807759620E+02  2.376810959769E+02  2.376816764126E+02  2.376893819112E+02  2.376899013871E+02
1302.000 -1.596300074418E-01 -1.593746539550E-01 -1.327672775097E-01  6.810606189690E-02  9.500242681415E-02  9.531706259411E-02  9.591410679097E-02  2.374472025330E+02  2.374484211004E+02  2.374531317253E+02  2.374623761249E+02  2.374623791125E+02  2.376738066002E+02  2.376761139233E+02  2.376807792070E+02  2.376810976990E+02  2.376816756181E+02  2.376893861700E+02  2.376899032843E+02
1304.000 -1.596290489200E-01 -1.593748627847E-01 -1.327652625679E-01  6.810815389852E-02  9.500541434005E-02  9.531857882522E-02  9.591291301882E-02  2.374472073542E+02  2.374484206576E+02  2.374531328216E+02  2.374623762000E+02  2.374623791602E+02  2.376738065550E+02  2.376761144371E+02  2.376807824310E+02  2.376810994100E+02  2.376816748262E+02  2.376893904054E+02  2.376899051720E+02
1306.000 -1.596280963929E-01 -1.593750705246E-01 -1.327632598245E-01  6.811023287647E-02  9.500838367765E-02  9.532008610162E-02  9.591172656690E-02  2.374472121452E+02  2.374484202135E+02  2.374531339158E+02  2.374623762743E+02  2.374623792074E+02  2.376738065102E+02  2.376761149472E+02  2.376807856342E+02  2.376811011100E+02  2.376816740370E+02  2.376893946176E+02  2.376899070504E+02
1308.000 -1.596271498139E-01 -1.593752771813E-01 -1.327612691871E-01  6.811229893292E-02  9.501133496475E-02  9.532158448848E-02  9.591054737887E-02  2.374472169062E+02  2.374484197681E+02  2.374531350080E+02  2.374623763478E+02  2.374623792541E+02  2.376738064660E+02  2.376761154537E+02  2.376807888169E+02  2.376811027990E+02  2.376816732503E+02  2.376893988067E+02  2.376899089193E+02
1310.000 -1.596262091357E-01 -1.593754827608E-01 -1.327592905652E-01  6.811435216847E-02  9.501426833794E-02  9.532307404993E-02  9.590937539909E-02  2.374472216375E+02  2.374484193213E+02  2.374531360980E+02  2.374623764206E+02  2.374623793003E+02  2.376738064222E+02  2.376761159566E+02  2.376807919791E+02  2.376811044773E+02  2.376816724662E+02  2.376894029730E+02  2.376899107790E+02
1312.000 -1.596252743122E-01 -1.593756872691E-01 -1.327573238688E-01  6.811639268320E-02  9.501718393295E-02  9.532455485008E-02  9.590821057282E-02  2.374472263393E+02  2.374484188734E+02  2.374531371860E+02  2.374623764925E+02  2.374623793460E+02  2.376738063789E+02  2.376761164560E+02  2.376807951211E+02  2.376811061448E+02  2.376816716848E+02  2.376894071164E+02  2.376899126294E+02
1314.000 -1.596243452979E-01 -1.593758907132E-01 -1.327553690082E-01  6.811842057620E-02  9.502008188372E-02  9.532602695177E-02  9.590705284518E-02  2.374472310119E+02  2.374484184242E+02  2.374531382718E+02  2.374623765637E+02  2.374623793913E+02  2.376738063360E+02  2.376761169519E+02  2.376807982429E+02  2.376811078016E+02  2.376816709060E+02  2.376894112373E+02  2.376899144706E+02
1316.000 -1.596234220470E-01 -1.593760930982E-01 -1.327534258950E-01  6.812043594530E-02  9.502296232345E-02  9.532749041835E-02  9.590590216230E-02  2.374472356553E+02  2.374484179740E+02  2.374531393554E+02  2.374623766342E+02  2.374623794360E+02  2.376738062936E+02  2.376761174443E+02  2.376808013449E+02  2.376811094479E+02  2.376816701298E+02  2.376894153356E+02  2.376899163026E+02
1318.000 -1.596225045147E-01 -1.593762944309E-01 -1.327514944417E-01  6.812243888760E-02  9.502582538388E-02  9.532894531203E-02  9.590475847053E-02  2.374472402700E+02  2.374484175226E+02  2.374531404368E+02  2.374623767039E+02  2.374623794803E+02  2.376738062517E+02  2.376761179333E+02  2.376808044270E+02  2.376811110837E+02  2.376816693562E+02  2.376894194116E+02  2.376899181255E+02
1320.000 -1.596215926564E-01 -1.593764947173E-01 -1.327495745612E-01  6.812442949967E-02  9.502867119584E-02  9.533039169432E-02  9.590362171702E-02  2.374472448561E+02  2.374484170703E+02  2.374531415159E+02  2.374623767728E+02  2.374623795241E+02  2.376738062102E+02  2.376761184188E+02  2.376808074896E+02  2.376811127091E+02  2.376816685853E+02  2.376894234654E+02  2.376899199393E+02
1322.000 -1.596206864278E-01 -1.593766939634E-01 -1.327476661675E-01  6.812640787652E-02  9.503149988848E-02  9.533182962651E-02  9.590249184883E-02  2.374472494138E+02  2.374484166170E+02  2.374531425927E+02  2.374623768411E+02  2.374623795674E+02  2.376738061691E+02  2.376761189010E+02  2.376808105326E+02  2.376811143242E+02  2.376816678170E+02  2.376894274971E+02  2.376899217441E+02
1324.000 -1.596197857851E-01 -1.593768921749E-01 -1.327457691750E-01  6.812837411264E-02  9.503431159032E-02  9.533325916909E-02  9.590136881419E-02  2.374472539433E+02  2.374484161627E+02  2.374531436672E+02  2.374623769086E+02  2.374623796103E+02  2.376738061285E+02  2.376761193798E+02  2.376808135564E+02  2.376811159291E+02  2.376816670514E+02  2.376894315068E+02  2.376899235399E+02
1326.000 -1.596188906855E-01 -1.593770893584E-01 -1.327438834991E-01  6.813032830158E-02  9.503710642852E-02  9.533468038271E-02  9.590025256136E-02  2.374472584449E+02  2.374484157076E+02  2.374531447394E+02  2.374623769754E+02  2.374623796528E+02  2.376738060883E+02  2.376761198553E+02  2.376808165611E+02  2.376811175238E+02  2.376816662885E+02  2.376894354948E+02  2.376899253268E+02
1328.000 -1.596180010856E-01 -1.593772855194E-01 -1.327420090559E-01  6.813227053614E-02  9.503988452893E-02  9.533609332663E-02  9.589914303897E-02  2.374472629188E+02  2.374484152517E+02  2.374531458092E+02  2.374623770415E+02  2.374623796947E+02  2.376738060485E+02  2.376761203275E+02  2.376808195467E+02  2.376811191084E+02  2.376816655282E+02  2.376894394611E+02  2.376899271047E+02
1330.000 -1.596171169433E-01 -1.593774806642E-01 -1.327401457624E-01  6.813420090810E-02  9.504264601662E-02  9.533749806024E-02  9.589804019663E-02  2.374472673653E+02  2.374484147950E+02  2.374531468766E+02  2.374623771069E+02  2.374623797363E+02  2.376738060091E+02  2.376761207964E+02  2.376808225135E+02  2.376811206831E+02  2.376816647705E+02  2.376894434059E+02  2.376899288739E+02
1332.000 -1.596162382158E-01 -1.593776747984E-01 -1.327382935363E-01  6.813611950852E-02  9.504539101530E-02  9.533889464198E-02  9.589694398400E-02  2.374472717844E+02  2.374484143376E+02  2.374531479416E+02  2.374623771717E+02  2.374623797774E+02  2.376738059701E+02  2.376761212621E+02  2.376808254617E+02  2.376811222479E+02  2.376816640156E+02  2.376894473292E+02  2.376899306343E+02
1334.000 -1.596153648623E-01 -1.593778679280E-01 -1.327364522954E-01  6.813802642728E-02  9.504811964757E-02  9.534028313039E-02  9.589585435114E-02  2.374472761764E+02  2.374484138794E+02  2.374531490041E+02  2.374623772357E+02  2.374623798181E+02  2.376738059316E+02  2.376761217245E+02  2.376808283912E+02  2.376811238028E+02  2.376816632633E+02  2.376894512313E+02  2.376899323859E+02
1336.000 -1.596144968409E-01 -1.593780600587E-01 -1.327346219590E-01  6.813992175392E-02  9.505083203514E-02  9.534166358296E-02  9.589477124894E-02  2.374472805416E+02  2.374484134207E+02  2.374531500642E+02  2.374623772991E+02  2.374623798584E+02  2.376738058934E+02  2.376761221838E+02  2.376808313025E+02  2.376811253479E+02  2.376816625137E+02  2.376894551123E+02  2.376899341288E+02
1338.000 -1.596136341104E-01 -1.593782511963E-01 -1.327328024470E-01  6.814180557683E-02  9.505352829845E-02  9.534303605687E-02  9.589369462837E-02  2.374472848801E+02  2.374484129613E+02  2.374531511217E+02  2.374623773618E+02  2.374623798982E+02  2.376738058557E+02  2.376761226400E+02  2.376808341954E+02  2.376811268834E+02  2.376816617667E+02  2.376894589723E+02  2.376899358631E+02
1340.000 -1.596127766310E-01 -1.593784413471E-01 -1.327309936797E-01  6.814367798375E-02  9.505620855690E-02  9.534440060876E-02  9.589262444098E-02  2.374472891921E+02  2.374484125013E+02  2.374531521767E+02  2.374623774239E+02  2.374623799376E+02  2.376738058183E+02  2.376761230930E+02  2.376808370703E+02  2.376811284093E+02  2.376816610225E+02  2.376894628114E+02  2.376899375888E+02
1342.000 -1.596119243619E-01 -1.593786305160E-01 -1.327291955782E-01  6.814553906150E-02  9.505887292884E-02  9.534575729489E-02  9.589156063870E-02  2.374472934779E+02  2.374484120409E+02  2.374531532292E+02  2.374623774853E+02  2.374623799766E+02  2.376738057813E+02  2.376761235429E+02  2.376808399272E+02  2.376811299257E+02  2.376816602809E+02  2.376894666297E+02  2.376899393059E+02
1344.000 -1.596110772634E-01 -1.593788187091E-01 -1.327274080644E-01  6.814738889604E-02  9.506152153167E-02  9.534710617137E-02  9.589050317401E-02  2.374472977377E+02  2.374484115800E+02  2.374531542791E+02  2.374623775461E+02  2.374623800153E+02  2.376738057448E+02  2.376761239898E+02  2.376808427663E+02  2.376811314326E+02  2.376816595420E+02  2.376894704275E+02  2.376899410146E+02
1346.000 -1.596102352965E-01 -1.593790059324E-01 -1.327256310609E-01  6.814922757287E-02  9.506415448174E-02  9.534844729324E-02  9.588945199984E-02  2.374473019715E+02  2.374484111186E+02  2.374531553265E+02  2.374623776063E+02  2.374623800535E+02  2.376738057085E+02  2.376761244336E+02  2.376808455878E+02  2.376811329302E+02  2.376816588058E+02  2.376894742047E+02  2.376899427147E+02
1348.000 -1.596093984216E-01 -1.593791921911E-01 -1.327238644906E-01  6.815105517634E-02  9.506677189425E-02  9.534978071559E-02  9.588840706931E-02  2.374473061798E+02  2.374484106568E+02  2.374531563712E+02  2.374623776658E+02  2.374623800913E+02  2.376738056727E+02  2.376761248744E+02  2.376808483917E+02  2.376811344185E+02  2.376816580723E+02  2.376894779616E+02  2.376899444064E+02
1350.000 -1.596085665999E-01 -1.593793774909E-01 -1.327221082776E-01  6.815287179020E-02  9.506937388335E-02  9.535110649249E-02  9.588736833603E-02  2.374473103625E+02  2.374484101947E+02  2.374531574133E+02  2.374623777247E+02  2.374623801287E+02  2.376738056372E+02  2.376761253122E+02  2.376808511782E+02  2.376811358975E+02  2.376816573414E+02  2.376894816983E+02  2.376899460898E+02
1352.000 -1.596077397935E-01 -1.593795618373E-01 -1.327203623465E-01  6.815467749743E-02  9.507196056240E-02  9.535242467804E-02  9.588633575419E-02  2.374473145200E+02  2.374484097322E+02  2.374531584527E+02  2.374623777830E+02  2.374623801658E+02  2.376738056021E+02  2.376761257471E+02  2.376808539474E+02  2.376811373674E+02  2.376816566133E+02  2.376894854148E+02  2.376899477648E+02
1354.000 -1.596069179640E-01 -1.593797452363E-01 -1.327186266222E-01  6.815647238015E-02  9.507453204361E-02  9.535373532571E-02  9.588530927826E-02  2.374473186524E+02  2.374484092694E+02  2.374531594895E+02  2.374623778407E+02  2.374623802024E+02  2.376738055674E+02  2.376761261790E+02  2.376808566996E+02  2.376811388282E+02  2.376816558878E+02  2.376894891114E+02  2.376899494316E+02
1356.000 -1.596061010738E-01 -1.593799276928E-01 -1.327169010306E-01  6.815825651997E-02  9.507708843818E-02  9.535503848855E-02  9.588428886304E-02  2.374473227599E+02  2.374484088064E+02  2.374531605236E+02  2.374623778979E+02  2.374623802387E+02  2.376738055330E+02  2.376761266080E+02  2.376808594348E+02  2.376811402799E+02  2.376816551650E+02  2.376894927881E+02  2.376899510901E+02
1358.000 -1.596052890858E-01 -1.593801092128E-01 -1.327151854983E-01  6.816002999746E-02  9.507962985658E-02  9.535633421928E-02  9.588327446403E-02  2.374473268428E+02  2.374484083432E+02  2.374531615550E+02  2.374623779544E+02  2.374623802746E+02  2.376738054990E+02  2.376761270341E+02  2.376808621531E+02  2.376811417228E+02  2.376816544449E+02  2.376894964451E+02  2.376899527404E+02
