1260.000 -1.592667916481E-01 -1.319673454488E-01 -1.315384422478E-01  6.891052439406E-02  6.933586520918E-02  9.577898339456E-02  9.636129503359E-02  2.374462767434E+02  2.374490863446E+02  2.374539735967E+02  2.374542814702E+02  2.374623763368E+02  2.376762680736E+02  2.376763610829E+02  2.376815348584E+02  2.376821250461E+02  2.376909277286E+02  2.376912560668E+02  2.376918985079E+02
1262.000 -1.592675134222E-01 -1.319690589050E-01 -1.315421751057E-01  6.890884731552E-02  6.933220356992E-02  9.577834370201E-02  9.635792529671E-02  2.374462755290E+02  2.374490820869E+02  2.374539706055E+02  2.374542775623E+02  2.374623764124E+02  2.376762678976E+02  2.376763604372E+02  2.376815346352E+02  2.376821220355E+02  2.376909248215E+02  2.376912515872E+02  2.376918912123E+02
1264.000 -1.592682308883E-01 -1.319707614205E-01 -1.315458844173E-01  6.890718077836E-02  6.932856467770E-02  9.577770853179E-02  9.635457700111E-02  2.374462743135E+02  2.374490778583E+02  2.374539676388E+02  2.374542736800E+02  2.374623764872E+02  2.376762677219E+02  2.376763597952E+02  2.376815344122E+02  2.376821190424E+02  2.376909219349E+02  2.376912471380E+02  2.376918839629E+02
1266.000 -1.592689440773E-01 -1.319724530828E-01 -1.315495703679E-01  6.890552470000E-02  6.932494835743E-02  9.577707784270E-02  9.635124997600E-02  2.374462730971E+02  2.374490736584E+02  2.374539646963E+02  2.374542698230E+02  2.374623765611E+02  2.376762675466E+02  2.376763591567E+02  2.376815341895E+02  2.376821160668E+02  2.376909190686E+02  2.376912427190E+02  2.376918767594E+02
1268.000 -1.592696530206E-01 -1.319741339785E-01 -1.315532331407E-01  6.890387899865E-02  6.932135443575E-02  9.577645159416E-02  9.634794405235E-02  2.374462718798E+02  2.374490694871E+02  2.374539617777E+02  2.374542659912E+02  2.374623766343E+02  2.376762673717E+02  2.376763585217E+02  2.376815339669E+02  2.376821131084E+02  2.376909162225E+02  2.376912383299E+02  2.376918696014E+02
1270.000 -1.592703577483E-01 -1.319758041937E-01 -1.315568729175E-01  6.890224359334E-02  6.931778274091E-02  9.577582974590E-02  9.634465906258E-02  2.374462706618E+02  2.374490653441E+02  2.374539588827E+02  2.374542621843E+02  2.374623767066E+02  2.376762671971E+02  2.376763578902E+02  2.376815337446E+02  2.376821101672E+02  2.376909133965E+02  2.376912339705E+02  2.376918624885E+02
1272.000 -1.592710582914E-01 -1.319774638131E-01 -1.315604898788E-01  6.890061840391E-02  6.931423310283E-02  9.577521225838E-02  9.634139484105E-02  2.374462694431E+02  2.374490612291E+02  2.374539560112E+02  2.374542584021E+02  2.374623767781E+02  2.376762670230E+02  2.376763572623E+02  2.376815335226E+02  2.376821072431E+02  2.376909105902E+02  2.376912296406E+02  2.376918554204E+02
1274.000 -1.592717546797E-01 -1.319791129209E-01 -1.315640842025E-01  6.889900335083E-02  6.931070535265E-02  9.577459909222E-02  9.633815122334E-02  2.374462682239E+02  2.374490571419E+02  2.374539531629E+02  2.374542546445E+02  2.374623768489E+02  2.376762668493E+02  2.376763566378E+02  2.376815333009E+02  2.376821043360E+02  2.376909078036E+02  2.376912253399E+02  2.376918483968E+02
1276.000 -1.592724469435E-01 -1.319807516007E-01 -1.315676560651E-01  6.889739835538E-02  6.930719932341E-02  9.577399020859E-02  9.633492804677E-02  2.374462670042E+02  2.374490530823E+02  2.374539503376E+02  2.374542509112E+02  2.374623769189E+02  2.376762666759E+02  2.376763560167E+02  2.376815330794E+02  2.376821014456E+02  2.376909050364E+02  2.376912210681E+02  2.376918414173E+02
1278.000 -1.592731351121E-01 -1.319823799349E-01 -1.315712056421E-01  6.889580333966E-02  6.930371484921E-02  9.577338556898E-02  9.633172515007E-02  2.374462657841E+02  2.374490490500E+02  2.374539475350E+02  2.374542472020E+02  2.374623769881E+02  2.376762665030E+02  2.376763553991E+02  2.376815328582E+02  2.376820985720E+02  2.376909022885E+02  2.376912168249E+02  2.376918344815E+02
1280.000 -1.592738192150E-01 -1.319839980053E-01 -1.315747331069E-01  6.889421822610E-02  6.930025176619E-02  9.577278513547E-02  9.632854237369E-02  2.374462645636E+02  2.374490450448E+02  2.374539447550E+02  2.374542435167E+02  2.374623770566E+02  2.376762663305E+02  2.376763547849E+02  2.376815326373E+02  2.376820957149E+02  2.376908995598E+02  2.376912126103E+02  2.376918275891E+02
1282.000 -1.592744992817E-01 -1.319856058934E-01 -1.315782386313E-01  6.889264293844E-02  6.929680991151E-02  9.577218887043E-02  9.632537955941E-02  2.374462633430E+02  2.374490410665E+02  2.374539419972E+02  2.374542398552E+02  2.374623771243E+02  2.376762661584E+02  2.376763541740E+02  2.376815324166E+02  2.376820928743E+02  2.376908968500E+02  2.376912084238E+02  2.376918207398E+02
1284.000 -1.592751753409E-01 -1.319872036790E-01 -1.315817223850E-01  6.889107740061E-02  6.929338912416E-02  9.577159673677E-02  9.632223655067E-02  2.374462621221E+02  2.374490371148E+02  2.374539392615E+02  2.374542362172E+02  2.374623771913E+02  2.376762659867E+02  2.376763535665E+02  2.376815321963E+02  2.376820900501E+02  2.376908941589E+02  2.376912042653E+02  2.376918139332E+02
1286.000 -1.592758474212E-01 -1.319887914415E-01 -1.315851845372E-01  6.888952153760E-02  6.928998924446E-02  9.577100869776E-02  9.631911319234E-02  2.374462609012E+02  2.374490331895E+02  2.374539365477E+02  2.374542326026E+02  2.374623772575E+02  2.376762658154E+02  2.376763529624E+02  2.376815319763E+02  2.376820872421E+02  2.376908914865E+02  2.376912001346E+02  2.376918071690E+02
1288.000 -1.592765155514E-01 -1.319903692600E-01 -1.315886252547E-01  6.888797527486E-02  6.928661011374E-02  9.577042471689E-02  9.631600933055E-02  2.374462596804E+02  2.374490292904E+02  2.374539338555E+02  2.374542290111E+02  2.374623773231E+02  2.376762656445E+02  2.376763523616E+02  2.376815317566E+02  2.376820844503E+02  2.376908888326E+02  2.376911960313E+02  2.376918004468E+02
1290.000 -1.592771797597E-01 -1.319919372124E-01 -1.315920447032E-01  6.888643853860E-02  6.928325157543E-02  9.576984475814E-02  9.631292481299E-02  2.374462584596E+02  2.374490254173E+02  2.374539311847E+02  2.374542254426E+02  2.374623773879E+02  2.376762654741E+02  2.376763517640E+02  2.376815315372E+02  2.376820816744E+02  2.376908861969E+02  2.376911919553E+02  2.376917937664E+02
1292.000 -1.592778400737E-01 -1.319934953760E-01 -1.315954430464E-01  6.888491125570E-02  6.927991347419E-02  9.576926878633E-02  9.630985948919E-02  2.374462572389E+02  2.374490215699E+02  2.374539285352E+02  2.374542218969E+02  2.374623774520E+02  2.376762653041E+02  2.376763511698E+02  2.376815313182E+02  2.376820789145E+02  2.376908835793E+02  2.376911879064E+02  2.376917871274E+02
1294.000 -1.592784965216E-01 -1.319950438272E-01 -1.315988204470E-01  6.888339335385E-02  6.927659565569E-02  9.576869676582E-02  9.630681320932E-02  2.374462560185E+02  2.374490177480E+02  2.374539259067E+02  2.374542183738E+02  2.374623775155E+02  2.376762651346E+02  2.376763505788E+02  2.376815310994E+02  2.376820761704E+02  2.376908809797E+02  2.376911838842E+02  2.376917805295E+02
1296.000 -1.592791491308E-01 -1.319965826422E-01 -1.316021770657E-01  6.888188476101E-02  6.927329796714E-02  9.576812866199E-02  9.630378582548E-02  2.374462547984E+02  2.374490139515E+02  2.374539232989E+02  2.374542148731E+02  2.374623775782E+02  2.376762649655E+02  2.376763499910E+02  2.376815308811E+02  2.376820734420E+02  2.376908783980E+02  2.376911798887E+02  2.376917739724E+02
1298.000 -1.592797979286E-01 -1.319981118953E-01 -1.316055130626E-01  6.888038540631E-02  6.927002025751E-02  9.576756444038E-02  9.630077719104E-02  2.374462535786E+02  2.374490101800E+02  2.374539207118E+02  2.374542113946E+02  2.374623776403E+02  2.376762647968E+02  2.376763494065E+02  2.376815306630E+02  2.376820707291E+02  2.376908758338E+02  2.376911759195E+02  2.376917674557E+02
1300.000 -1.592804429421E-01 -1.319996316619E-01 -1.316088285948E-01  6.887889521928E-02  6.926676237674E-02  9.576700406709E-02  9.629778716086E-02  2.374462523593E+02  2.374490064334E+02  2.374539181450E+02  2.374542079382E+02  2.374623777017E+02  2.376762646286E+02  2.376763488251E+02  2.376815304454E+02  2.376820680318E+02  2.376908732872E+02  2.376911719765E+02  2.376917609792E+02
1302.000 -1.592810841981E-01 -1.320011420152E-01 -1.316121238200E-01  6.887741412996E-02  6.926352417612E-02  9.576644750826E-02  9.629481559085E-02  2.374462511405E+02  2.374490027116E+02  2.374539155985E+02  2.374542045037E+02  2.374623777625E+02  2.376762644608E+02  2.376763482470E+02  2.376815302280E+02  2.376820653498E+02  2.376908707580E+02  2.376911680594E+02  2.376917545426E+02
1304.000 -1.592817217236E-01 -1.320026430281E-01 -1.316153988923E-01  6.887594206925E-02  6.926030550830E-02  9.576589473053E-02  9.629186233840E-02  2.374462499223E+02  2.374489990141E+02  2.374539130719E+02  2.374542010908E+02  2.374623778226E+02  2.376762642934E+02  2.376763476719E+02  2.376815300111E+02  2.376820626830E+02  2.376908682459E+02  2.376911641680E+02  2.376917481454E+02
1306.000 -1.592823555444E-01 -1.320041347732E-01 -1.316186539660E-01  6.887447896859E-02  6.925710622731E-02  9.576534570099E-02  9.628892726229E-02  2.374462487047E+02  2.374489953410E+02  2.374539105652E+02  2.374541976996E+02  2.374623778821E+02  2.376762641266E+02  2.376763471001E+02  2.376815297945E+02  2.376820600315E+02  2.376908657509E+02  2.376911603021E+02  2.376917417875E+02
1308.000 -1.592829856872E-01 -1.320056173221E-01 -1.316218891933E-01  6.887302476004E-02  6.925392618841E-02  9.576480038711E-02  9.628601022265E-02  2.374462474878E+02  2.374489916919E+02  2.374539080781E+02  2.374541943296E+02  2.374623779409E+02  2.376762639601E+02  2.376763465313E+02  2.376815295783E+02  2.376820573950E+02  2.376908632727E+02  2.376911564615E+02  2.376917354685E+02
1310.000 -1.592836121781E-01 -1.320070907457E-01 -1.316251047246E-01  6.887157937613E-02  6.925076524844E-02  9.576425875656E-02  9.628311108079E-02  2.374462462717E+02  2.374489880667E+02  2.374539056103E+02  2.374541909809E+02  2.374623779991E+02  2.376762637942E+02  2.376763459656E+02  2.376815293625E+02  2.376820547734E+02  2.376908608114E+02  2.376911526460E+02  2.376917291882E+02
1312.000 -1.592842350423E-01 -1.320085551146E-01 -1.316283007104E-01  6.887014275052E-02  6.924762326481E-02  9.576372077731E-02  9.628022969921E-02  2.374462450564E+02  2.374489844651E+02  2.374539031619E+02  2.374541876532E+02  2.374623780567E+02  2.376762636287E+02  2.376763454030E+02  2.376815291470E+02  2.376820521667E+02  2.376908583666E+02  2.376911488554E+02  2.376917229462E+02
1314.000 -1.592848543059E-01 -1.320100104981E-01 -1.316314772984E-01  6.886871481669E-02  6.924450009686E-02  9.576318641800E-02  9.627736594200E-02  2.374462438419E+02  2.374489808870E+02  2.374539007324E+02  2.374541843463E+02  2.374623781137E+02  2.376762634636E+02  2.376763448435E+02  2.376815289320E+02  2.376820495747E+02  2.376908559383E+02  2.376911450894E+02  2.376917167422E+02
1316.000 -1.592854699941E-01 -1.320114569657E-01 -1.316346346358E-01  6.886729550934E-02  6.924139560481E-02  9.576265564713E-02  9.627451967408E-02  2.374462426284E+02  2.374489773322E+02  2.374538983218E+02  2.374541810601E+02  2.374623781701E+02  2.376762632990E+02  2.376763442870E+02  2.376815287173E+02  2.376820469974E+02  2.376908535263E+02  2.376911413479E+02  2.376917105760E+02
1318.000 -1.592860821321E-01 -1.320128945855E-01 -1.316377728673E-01  6.886588476358E-02  6.923830965025E-02  9.576212843388E-02  9.627169076191E-02  2.374462414159E+02  2.374489738005E+02  2.374538959299E+02  2.374541777945E+02  2.374623782258E+02  2.376762631349E+02  2.376763437335E+02  2.376815285031E+02  2.376820444346E+02  2.376908511306E+02  2.376911376307E+02  2.376917044473E+02
1320.000 -1.592866907447E-01 -1.320143234251E-01 -1.316408921379E-01  6.886448251491E-02  6.923524209627E-02  9.576160474775E-02  9.626887907321E-02  2.374462402045E+02  2.374489702916E+02  2.374538935565E+02  2.374541745492E+02  2.374623782810E+02  2.376762629712E+02  2.376763431830E+02  2.376815282892E+02  2.376820418863E+02  2.376908487508E+02  2.376911339375E+02  2.376916983557E+02
1322.000 -1.592872958566E-01 -1.320157435521E-01 -1.316439925902E-01  6.886308869974E-02  6.923219280646E-02  9.576108455835E-02  9.626608447666E-02  2.374462389942E+02  2.374489668055E+02  2.374538912015E+02  2.374541713241E+02  2.374623783356E+02  2.376762628080E+02  2.376763426355E+02  2.376815280758E+02  2.376820393523E+02  2.376908463870E+02  2.376911302683E+02  2.376916923011E+02
1324.000 -1.592878974927E-01 -1.320171550328E-01 -1.316470743654E-01  6.886170325470E-02  6.922916164615E-02  9.576056783584E-02  9.626330684241E-02  2.374462377850E+02  2.374489633419E+02  2.374538888645E+02  2.374541681190E+02  2.374623783897E+02  2.376762626453E+02  2.376763420909E+02  2.376815278628E+02  2.376820368326E+02  2.376908440390E+02  2.376911266226E+02  2.376916862831E+02
1326.000 -1.592884956773E-01 -1.320185579331E-01 -1.316501376048E-01  6.886032611741E-02  6.922614848161E-02  9.576005455042E-02  9.626054604146E-02  2.374462365771E+02  2.374489599006E+02  2.374538865456E+02  2.374541649339E+02  2.374623784431E+02  2.376762624831E+02  2.376763415493E+02  2.376815276502E+02  2.376820343270E+02  2.376908417066E+02  2.376911230005E+02  2.376916803014E+02
1328.000 -1.592890904342E-01 -1.320199523185E-01 -1.316531824468E-01  6.885895722561E-02  6.922315318054E-02  9.575954467292E-02  9.625780194640E-02  2.374462353704E+02  2.374489564814E+02  2.374538842444E+02  2.374541617684E+02  2.374623784960E+02  2.376762623213E+02  2.376763410107E+02  2.376815274380E+02  2.376820318355E+02  2.376908393896E+02  2.376911194017E+02  2.376916743558E+02
1330.000 -1.592896817877E-01 -1.320213382535E-01 -1.316562090289E-01  6.885759651785E-02  6.922017561154E-02  9.575903817415E-02  9.625507443057E-02  2.374462341650E+02  2.374489530842E+02  2.374538819609E+02  2.374541586226E+02  2.374623785484E+02  2.376762621600E+02  2.376763404749E+02  2.376815272262E+02  2.376820293580E+02  2.376908370881E+02  2.376911158260E+02  2.376916684460E+02
1332.000 -1.592902697612E-01 -1.320227158024E-01 -1.316592174888E-01  6.885624393316E-02  6.921721564451E-02  9.575853502565E-02  9.625236336893E-02  2.374462329610E+02  2.374489497088E+02  2.374538796948E+02  2.374541554961E+02  2.374623786002E+02  2.376762619992E+02  2.376763399420E+02  2.376815270149E+02  2.376820268943E+02  2.376908348018E+02  2.376911122732E+02  2.376916625717E+02
1334.000 -1.592908543786E-01 -1.320240850284E-01 -1.316622079608E-01  6.885489941121E-02  6.921427315036E-02  9.575803519872E-02  9.624966863702E-02  2.374462317584E+02  2.374489463550E+02  2.374538774460E+02  2.374541523890E+02  2.374623786514E+02  2.376762618389E+02  2.376763394120E+02  2.376815268040E+02  2.376820244444E+02  2.376908325307E+02  2.376911087431E+02  2.376916567327E+02
1336.000 -1.592914356633E-01 -1.320254459950E-01 -1.316651805794E-01  6.885356289203E-02  6.921134800147E-02  9.575753866553E-02  9.624699011210E-02  2.374462305572E+02  2.374489430226E+02  2.374538752144E+02  2.374541493009E+02  2.374623787022E+02  2.376762616790E+02  2.376763388848E+02  2.376815265936E+02  2.376820220082E+02  2.376908302745E+02  2.376911052355E+02  2.376916509287E+02
1338.000 -1.592920136381E-01 -1.320267987642E-01 -1.316681354779E-01  6.885223431632E-02  6.920844007053E-02  9.575704539808E-02  9.624432767203E-02  2.374462293576E+02  2.374489397115E+02  2.374538729997E+02  2.374541462319E+02  2.374623787523E+02  2.376762615196E+02  2.376763383605E+02  2.376815263836E+02  2.376820195856E+02  2.376908280332E+02  2.376911017504E+02  2.376916451594E+02
1340.000 -1.592925883265E-01 -1.320281433979E-01 -1.316710727877E-01  6.885091362517E-02  6.920554923231E-02  9.575655536873E-02  9.624168119595E-02  2.374462281595E+02  2.374489364215E+02  2.374538708018E+02  2.374541431816E+02  2.374623788020E+02  2.376762613607E+02  2.376763378390E+02  2.376815261740E+02  2.376820171765E+02  2.376908258066E+02  2.376910982874E+02  2.376916394246E+02
1342.000 -1.592931597509E-01 -1.320294799575E-01 -1.316739926393E-01  6.884960076039E-02  6.920267536187E-02  9.575606855049E-02  9.623905056431E-02  2.374462269630E+02  2.374489331524E+02  2.374538686206E+02  2.374541401500E+02  2.374623788512E+02  2.376762612023E+02  2.376763373203E+02  2.376815259649E+02  2.376820147807E+02  2.376908235947E+02  2.376910948464E+02  2.376916337241E+02
1344.000 -1.592937279342E-01 -1.320308085036E-01 -1.316768951624E-01  6.884829566423E-02  6.919981833604E-02  9.575558491622E-02  9.623643565833E-02  2.374462257682E+02  2.374489299040E+02  2.374538664559E+02  2.374541371370E+02  2.374623788998E+02  2.376762610444E+02  2.376763368043E+02  2.376815257562E+02  2.376820123983E+02  2.376908213972E+02  2.376910914273E+02  2.376916280574E+02
1346.000 -1.592942928987E-01 -1.320321290964E-01 -1.316797804851E-01  6.884699827932E-02  6.919697803209E-02  9.575510443920E-02  9.623383636038E-02  2.374462245750E+02  2.374489266762E+02  2.374538643075E+02  2.374541341423E+02  2.374623789480E+02  2.376762608870E+02  2.376763362912E+02  2.376815255480E+02  2.376820100292E+02  2.376908192141E+02  2.376910880298E+02  2.376916224246E+02
1348.000 -1.592948546666E-01 -1.320334417954E-01 -1.316826487345E-01  6.884570854881E-02  6.919415432878E-02  9.575462709301E-02  9.623125255395E-02  2.374462233835E+02  2.374489234688E+02  2.374538621753E+02  2.374541311659E+02  2.374623789956E+02  2.376762607300E+02  2.376763357807E+02  2.376815253403E+02  2.376820076731E+02  2.376908170453E+02  2.376910846538E+02  2.376916168251E+02
1350.000 -1.592954132601E-01 -1.320347466597E-01 -1.316855000369E-01  6.884442641663E-02  6.919134710575E-02  9.575415285163E-02  9.622868412365E-02  2.374462221938E+02  2.374489202816E+02  2.374538600591E+02  2.374541282076E+02  2.374623790427E+02  2.376762605736E+02  2.376763352731E+02  2.376815251330E+02  2.376820053302E+02  2.376908148906E+02  2.376910812991E+02  2.376916112589E+02
1352.000 -1.592959687011E-01 -1.320360437481E-01 -1.316883345169E-01  6.884315182686E-02  6.918855624371E-02  9.575368168916E-02  9.622613095500E-02  2.374462210059E+02  2.374489171146E+02  2.374538579588E+02  2.374541252673E+02  2.374623790894E+02  2.376762604176E+02  2.376763347681E+02  2.376815249262E+02  2.376820030001E+02  2.376908127499E+02  2.376910779655E+02  2.376916057257E+02
1354.000 -1.592965210115E-01 -1.320373331183E-01 -1.316911522990E-01  6.884188472434E-02  6.918578162434E-02  9.575321357987E-02  9.622359293448E-02  2.374462198199E+02  2.374489139674E+02  2.374538558742E+02  2.374541223448E+02  2.374623791356E+02  2.376762602621E+02  2.376763342658E+02  2.376815247199E+02  2.376820006830E+02  2.376908106231E+02  2.376910746529E+02  2.376916002252E+02
1356.000 -1.592970702125E-01 -1.320386148281E-01 -1.316939535048E-01  6.884062505410E-02  6.918302313023E-02  9.575274849841E-02  9.622106994965E-02  2.374462186357E+02  2.374489108400E+02  2.374538538052E+02  2.374541194400E+02  2.374623791813E+02  2.376762601071E+02  2.376763337662E+02  2.376815245140E+02  2.376819983787E+02  2.376908085101E+02  2.376910713612E+02  2.376915947571E+02
1358.000 -1.592976163260E-01 -1.320398889343E-01 -1.316967382567E-01  6.883937276195E-02  6.918028064550E-02  9.575228641981E-02  9.621856188925E-02  2.374462174534E+02  2.374489077322E+02  2.374538517516E+02  2.374541165528E+02  2.374623792265E+02  2.376762599526E+02  2.376763332692E+02  2.376815243087E+02  2.376819960870E+02  2.376908064107E+02  2.376910680900E+02  2.376915893213E+02
1360.000 -1.592981593726E-01 -1.320411554932E-01 -1.316995066751E-01  6.883812779403E-02  6.917755405462E-02  9.575182731921E-02  9.621606864280E-02  2.374462162731E+02  2.374489046439E+02  2.374538497134E+02  2.374541136830E+02  2.374623792713E+02  2.376762597986E+02  2.376763327749E+02  2.376815241038E+02  2.376819938080E+02  2.376908043249E+02  2.376910648394E+02  2.376915839175E+02
1362.000 -1.592986993738E-01 -1.320424145611E-01 -1.317022588794E-01  6.883689009694E-02  6.917484324335E-02  9.575137117194E-02  9.621359010079E-02  2.374462150947E+02  2.374489015748E+02  2.374538476903E+02  2.374541108304E+02  2.374623793156E+02  2.376762596451E+02  2.376763322832E+02  2.376815238993E+02  2.376819915415E+02  2.376908022526E+02  2.376910616090E+02  2.376915785455E+02
1364.000 -1.592992363504E-01 -1.320436661935E-01 -1.317049949883E-01  6.883565961777E-02  6.917214809835E-02  9.575091795361E-02  9.621112615470E-02  2.374462139184E+02  2.374488985249E+02  2.374538456822E+02  2.374541079951E+02  2.374623793595E+02  2.376762594920E+02  2.376763317942E+02  2.376815236954E+02  2.376819892875E+02  2.376908001936E+02  2.376910583988E+02  2.376915732050E+02
1366.000 -1.592997703228E-01 -1.320449104450E-01 -1.317077151189E-01  6.883443630402E-02  6.916946850733E-02  9.575046764023E-02  9.620867669712E-02  2.374462127441E+02  2.374488954940E+02  2.374538436889E+02  2.374541051767E+02  2.374623794029E+02  2.376762593395E+02  2.376763313077E+02  2.376815234919E+02  2.376819870458E+02  2.376907981478E+02  2.376910552086E+02  2.376915678959E+02
1368.000 -1.593003013119E-01 -1.320461473704E-01 -1.317104193879E-01  6.883322010383E-02  6.916680435908E-02  9.575002020791E-02  9.620624162147E-02  2.374462115719E+02  2.374488924819E+02  2.374538417104E+02  2.374541023753E+02  2.374623794459E+02  2.376762591875E+02  2.376763308238E+02  2.376815232890E+02  2.376819848164E+02  2.376907961152E+02  2.376910520383E+02  2.376915626178E+02
1370.000 -1.593008293379E-01 -1.320473770238E-01 -1.317131079107E-01  6.883201096553E-02  6.916415554297E-02  9.574957563309E-02  9.620382082214E-02  2.374462104019E+02  2.374488894884E+02  2.374538397465E+02  2.374540995906E+02  2.374623794884E+02  2.376762590359E+02  2.376763303425E+02  2.376815230865E+02  2.376819825992E+02  2.376907940955E+02  2.376910488876E+02  2.376915573705E+02
1372.000 -1.593013544212E-01 -1.320485994583E-01 -1.317157808014E-01  6.883080883802E-02  6.916152194950E-02  9.574913389235E-02  9.620141419441E-02  2.374462092339E+02  2.374488865135E+02  2.374538377971E+02  2.374540968226E+02  2.374623795305E+02  2.376762588849E+02  2.376763298637E+02  2.376815228845E+02  2.376819803942E+02  2.376907920888E+02  2.376910457565E+02  2.376915521539E+02
1374.000 -1.593018765817E-01 -1.320498147274E-01 -1.317184381733E-01  6.882961367074E-02  6.915890347027E-02  9.574869496254E-02  9.619902163453E-02  2.374462080682E+02  2.374488835570E+02  2.374538358619E+02  2.374540940711E+02  2.374623795722E+02  2.376762587343E+02  2.376763293875E+02  2.376815226831E+02  2.376819782012E+02  2.376907900948E+02  2.376910426447E+02  2.376915469677E+02
1376.000 -1.593023958394E-01 -1.320510228833E-01 -1.317210801390E-01  6.882842541352E-02  6.915629999759E-02  9.574825882075E-02  9.619664303962E-02  2.374462069046E+02  2.374488806188E+02  2.374538339410E+02  2.374540913360E+02  2.374623796134E+02  2.376762585843E+02  2.376763289137E+02  2.376815224821E+02  2.376819760202E+02  2.376907881136E+02  2.376910395522E+02  2.376915418116E+02
1378.000 -1.593029122138E-01 -1.320522239784E-01 -1.317237068103E-01  6.882724401635E-02  6.915371142460E-02  9.574782544440E-02  9.619427830780E-02  2.374462057433E+02  2.374488776986E+02  2.374538320342E+02  2.374540886171E+02  2.374623796543E+02  2.376762584347E+02  2.376763284425E+02  2.376815222816E+02  2.376819738510E+02  2.376907861449E+02  2.376910364787E+02  2.376915366856E+02
1380.000 -1.593034257247E-01 -1.320534180644E-01 -1.317263182970E-01  6.882606942993E-02  6.915113764591E-02  9.574739481089E-02  9.619192733795E-02  2.374462045842E+02  2.374488747964E+02  2.374538301413E+02  2.374540859144E+02  2.374623796947E+02  2.376762582856E+02  2.376763279738E+02  2.376815220816E+02  2.376819716937E+02  2.376907841887E+02  2.376910334242E+02  2.376915315892E+02
1382.000 -1.593039363917E-01 -1.320546051924E-01 -1.317289147091E-01  6.882490160561E-02  6.914857855593E-02  9.574696689808E-02  9.618959002989E-02  2.374462034274E+02  2.374488719121E+02  2.374538282621E+02  2.374540832278E+02  2.374623797347E+02  2.376762581370E+02  2.376763275075E+02  2.376815218822E+02  2.376819695480E+02  2.376907822449E+02  2.376910303884E+02  2.376915265224E+02
1384.000 -1.593044442337E-01 -1.320557854129E-01 -1.317314961549E-01  6.882374049450E-02  6.914603405132E-02  9.574654168398E-02  9.618726628443E-02  2.374462022730E+02  2.374488690453E+02  2.374538263967E+02  2.374540805570E+02  2.374623797743E+02  2.376762579889E+02  2.376763270437E+02  2.376815216832E+02  2.376819674141E+02  2.376907803134E+02  2.376910273713E+02  2.376915214849E+02
1386.000 -1.593049492701E-01 -1.320569587766E-01 -1.317340627420E-01  6.882258604880E-02  6.914350402822E-02  9.574611914674E-02  9.618495600300E-02  2.374462011208E+02  2.374488661962E+02  2.374538245449E+02  2.374540779021E+02  2.374623798135E+02  2.376762578414E+02  2.376763265823E+02  2.376815214847E+02  2.376819652917E+02  2.376907783941E+02  2.376910243726E+02  2.376915164765E+02
1388.000 -1.593054515197E-01 -1.320581253332E-01 -1.317366145772E-01  6.882143822067E-02  6.914098838484E-02  9.574569926480E-02  9.618265908809E-02  2.374461999711E+02  2.374488633644E+02  2.374538227064E+02  2.374540752628E+02  2.374623798523E+02  2.376762576943E+02  2.376763261233E+02  2.376815212868E+02  2.376819631808E+02  2.376907764869E+02  2.376910213923E+02  2.376915114970E+02
1390.000 -1.593059510015E-01 -1.320592851323E-01 -1.317391517663E-01  6.882029696290E-02  6.913848701966E-02  9.574528201683E-02  9.618037544302E-02  2.374461988237E+02  2.374488605499E+02  2.374538208813E+02  2.374540726391E+02  2.374623798908E+02  2.376762575477E+02  2.376763256668E+02  2.376815210894E+02  2.376819610813E+02  2.376907745917E+02  2.376910184302E+02  2.376915065462E+02
1392.000 -1.593064477340E-01 -1.320604382227E-01 -1.317416744142E-01  6.881916222857E-02  6.913599983192E-02  9.574486738150E-02  9.617810497169E-02  2.374461976788E+02  2.374488577526E+02  2.374538190694E+02  2.374540700308E+02  2.374623799288E+02  2.376762574016E+02  2.376763252126E+02  2.376815208924E+02  2.376819589932E+02  2.376907727084E+02  2.376910154862E+02  2.376915016239E+02
1394.000 -1.593069417355E-01 -1.320615846531E-01 -1.317441826246E-01  6.881803397124E-02  6.913352672198E-02  9.574445533828E-02  9.617584757947E-02  2.374461965362E+02  2.374488549722E+02  2.374538172705E+02  2.374540674378E+02  2.374623799665E+02  2.376762572559E+02  2.376763247608E+02  2.376815206960E+02  2.376819569163E+02  2.376907708368E+02  2.376910125601E+02  2.376914967298E+02
1396.000 -1.593074330251E-01 -1.320627244715E-01 -1.317466765008E-01  6.881691214489E-02  6.913106759107E-02  9.574404586615E-02  9.617360317187E-02  2.374461953962E+02  2.374488522087E+02  2.374538154846E+02  2.374540648600E+02  2.374623800038E+02  2.376762571108E+02  2.376763243114E+02  2.376815205001E+02  2.376819548507E+02  2.376907689770E+02  2.376910096518E+02  2.376914918638E+02
1398.000 -1.593079216207E-01 -1.320638577259E-01 -1.317491561453E-01  6.881579670366E-02  6.912862234068E-02  9.574363894426E-02  9.617137165515E-02  2.374461942586E+02  2.374488494619E+02  2.374538137115E+02  2.374540622974E+02  2.374623800407E+02  2.376762569662E+02  2.376763238643E+02  2.376815203048E+02  2.376819527961E+02  2.376907671288E+02  2.376910067611E+02  2.376914870257E+02
