1658.000 -1.593539825544E-01 -1.324041945321E-01 -1.320319042052E-01  6.847444259107E-02  6.884796630968E-02  9.556407887368E-02  9.565728011231E-02  9.582017235408E-02  2.374485685641E+02  2.374534154421E+02  2.374537747961E+02  2.374623827520E+02  2.374623832329E+02  2.374623836666E+02  2.376738028156E+02  2.376761936864E+02  2.376762707738E+02  2.376813575646E+02  2.376814477455E+02  2.376816120141E+02  2.376899338594E+02  2.376903492840E+02  2.376906684897E+02  2.376910019106E+02
1660.000 -1.593542328224E-01 -1.324039126291E-01 -1.320329646834E-01  6.847474676276E-02  6.884691926455E-02  9.556439592171E-02  9.565726148239E-02  9.581957399171E-02  2.374485674464E+02  2.374534155932E+02  2.374537737012E+02  2.374623827633E+02  2.374623832407E+02  2.374623836713E+02  2.376738028073E+02  2.376761937770E+02  2.376762705776E+02  2.376813579443E+02  2.376814478089E+02  2.376816114916E+02  2.376899353671E+02  2.376903493151E+02  2.376906673440E+02  2.376909996051E+02
1662.000 -1.593544819185E-01 -1.324036320725E-01 -1.320340200658E-01  6.847504940094E-02  6.884587720128E-02  9.556471151806E-02  9.565724300970E-02  9.581897851329E-02  2.374485663333E+02  2.374534157440E+02  2.374537726118E+02  2.374623827745E+02  2.374623832485E+02  2.374623836760E+02  2.376738027991E+02  2.376761938671E+02  2.376762703822E+02  2.376813583220E+02  2.376814478718E+02  2.376816109713E+02  2.376899368678E+02  2.376903493463E+02  2.376906662041E+02  2.376909973107E+02
1664.000 -1.593547298496E-01 -1.324033528542E-01 -1.320350703833E-01  6.847535051553E-02  6.884484009072E-02  9.556502567097E-02  9.565722469314E-02  9.581838590192E-02  2.374485652248E+02  2.374534158946E+02  2.374537715278E+02  2.374623827856E+02  2.374623832562E+02  2.374623836806E+02  2.376738027909E+02  2.376761939567E+02  2.376762701877E+02  2.376813586978E+02  2.376814479342E+02  2.376816104532E+02  2.376899383617E+02  2.376903493775E+02  2.376906650700E+02  2.376909950274E+02
1666.000 -1.593549766224E-01 -1.324030749659E-01 -1.320361156662E-01  6.847565011618E-02  6.884380790339E-02  9.556533838844E-02  9.565720653082E-02  9.581779613997E-02  2.374485641210E+02  2.374534160450E+02  2.374537704490E+02  2.374623827966E+02  2.374623832638E+02  2.374623836852E+02  2.376738027828E+02  2.376761940457E+02  2.376762699941E+02  2.376813590715E+02  2.376814479960E+02  2.376816099373E+02  2.376899398488E+02  2.376903494087E+02  2.376906639417E+02  2.376909927551E+02
1668.000 -1.593552222435E-01 -1.324027984002E-01 -1.320371559442E-01  6.847594821255E-02  6.884278061040E-02  9.556564967846E-02  9.565718852136E-02  9.581720921032E-02  2.374485630218E+02  2.374534161952E+02  2.374537693756E+02  2.374623828075E+02  2.374623832714E+02  2.374623836898E+02  2.376738027748E+02  2.376761941342E+02  2.376762698013E+02  2.376813594434E+02  2.376814480574E+02  2.376816094237E+02  2.376899413291E+02  2.376903494400E+02  2.376906628192E+02  2.376909904937E+02
1670.000 -1.593554667196E-01 -1.324025231491E-01 -1.320381912475E-01  6.847624481426E-02  6.884175818292E-02  9.556595954900E-02  9.565717066326E-02  9.581662509597E-02  2.374485619272E+02  2.374534163452E+02  2.374537683074E+02  2.374623828183E+02  2.374623832789E+02  2.374623836943E+02  2.376738027669E+02  2.376761942221E+02  2.376762696095E+02  2.376813598133E+02  2.376814481183E+02  2.376816089122E+02  2.376899428027E+02  2.376903494713E+02  2.376906617023E+02  2.376909882431E+02
1672.000 -1.593557100576E-01 -1.324022492049E-01 -1.320392216059E-01  6.847653993072E-02  6.884074059206E-02  9.556626800787E-02  9.565715295512E-02  9.581604378018E-02  2.374485608372E+02  2.374534164950E+02  2.374537672445E+02  2.374623828291E+02  2.374623832864E+02  2.374623836987E+02  2.376738027590E+02  2.376761943096E+02  2.376762694184E+02  2.376813601813E+02  2.376814481787E+02  2.376816084029E+02  2.376899442696E+02  2.376903495026E+02  2.376906605911E+02  2.376909860034E+02
1674.000 -1.593559522636E-01 -1.324019765597E-01 -1.320402470489E-01  6.847683357143E-02  6.883972780977E-02  9.556657506313E-02  9.565713539562E-02  9.581546524624E-02  2.374485597517E+02  2.374534166445E+02  2.374537661867E+02  2.374623828397E+02  2.374623832937E+02  2.374623837032E+02  2.376738027512E+02  2.376761943964E+02  2.376762692283E+02  2.376813605473E+02  2.376814482386E+02  2.376816078957E+02  2.376899457299E+02  2.376903495339E+02  2.376906594855E+02  2.376909837744E+02
1676.000 -1.593561933443E-01 -1.324017052058E-01 -1.320412676056E-01  6.847712574566E-02  6.883871980754E-02  9.556688072233E-02  9.565711798316E-02  9.581488947734E-02  2.374485586708E+02  2.374534167939E+02  2.374537651341E+02  2.374623828503E+02  2.374623833011E+02  2.374623837076E+02  2.376738027435E+02  2.376761944828E+02  2.376762690389E+02  2.376813609115E+02  2.376814482980E+02  2.376816073907E+02  2.376899471835E+02  2.376903495652E+02  2.376906583856E+02  2.376909815560E+02
1678.000 -1.593564333060E-01 -1.324014351358E-01 -1.320422833051E-01  6.847741646294E-02  6.883771655761E-02  9.556718499341E-02  9.565710071634E-02  9.581431645697E-02  2.374485575943E+02  2.374534169430E+02  2.374537640867E+02  2.374623828608E+02  2.374623833083E+02  2.374623837119E+02  2.376738027358E+02  2.376761945686E+02  2.376762688505E+02  2.376813612738E+02  2.376814483569E+02  2.376816068878E+02  2.376899486305E+02  2.376903495965E+02  2.376906572911E+02  2.376909793482E+02
1680.000 -1.593566721550E-01 -1.324011663421E-01 -1.320432941763E-01  6.847770573209E-02  6.883671803157E-02  9.556748788391E-02  9.565708359383E-02  9.581374616887E-02  2.374485565224E+02  2.374534170919E+02  2.374537630443E+02  2.374623828712E+02  2.374623833155E+02  2.374623837163E+02  2.376738027282E+02  2.376761946539E+02  2.376762686628E+02  2.376813616343E+02  2.376814484154E+02  2.376816063871E+02  2.376899500710E+02  2.376903496279E+02  2.376906562022E+02  2.376909771510E+02
1682.000 -1.593569098981E-01 -1.324008988170E-01 -1.320443002478E-01  6.847799356256E-02  6.883572420221E-02  9.556778940164E-02  9.565706661425E-02  9.581317859665E-02  2.374485554549E+02  2.374534172405E+02  2.374537620071E+02  2.374623828815E+02  2.374623833227E+02  2.374623837206E+02  2.376738027206E+02  2.376761947387E+02  2.376762684760E+02  2.376813619928E+02  2.376814484734E+02  2.376816058885E+02  2.376899515050E+02  2.376903496593E+02  2.376906551188E+02  2.376909749642E+02
1684.000 -1.593571465414E-01 -1.324006325534E-01 -1.320453015480E-01  6.847827996321E-02  6.883473504190E-02  9.556808955402E-02  9.565704977612E-02  9.581261372407E-02  2.374485543918E+02  2.374534173889E+02  2.374537609748E+02  2.374623828917E+02  2.374623833297E+02  2.374623837248E+02  2.376738027131E+02  2.376761948230E+02  2.376762682901E+02  2.376813623496E+02  2.376814485309E+02  2.376816053920E+02  2.376899529325E+02  2.376903496906E+02  2.376906540409E+02  2.376909727879E+02
1686.000 -1.593573820912E-01 -1.324003675434E-01 -1.320462981052E-01  6.847856494323E-02  6.883375052352E-02  9.556838834872E-02  9.565703307825E-02  9.581205153525E-02  2.374485533332E+02  2.374534175371E+02  2.374537599476E+02  2.374623829018E+02  2.374623833368E+02  2.374623837290E+02  2.376738027057E+02  2.376761949068E+02  2.376762681050E+02  2.376813627045E+02  2.376814485880E+02  2.376816048975E+02  2.376899543535E+02  2.376903497220E+02  2.376906529683E+02  2.376909706219E+02
1688.000 -1.593576165535E-01 -1.324001037800E-01 -1.320472899476E-01  6.847884851142E-02  6.883277061986E-02  9.556868579320E-02  9.565701651916E-02  9.581149201410E-02  2.374485522790E+02  2.374534176850E+02  2.374537589254E+02  2.374623829119E+02  2.374623833437E+02  2.374623837332E+02  2.376738026983E+02  2.376761949901E+02  2.376762679206E+02  2.376813630576E+02  2.376814486446E+02  2.376816044052E+02  2.376899557682E+02  2.376903497534E+02  2.376906519012E+02  2.376909684662E+02
1690.000 -1.593578499350E-01 -1.323998412560E-01 -1.320482771031E-01  6.847913067667E-02  6.883179530417E-02  9.556898189492E-02  9.565700009777E-02  9.581093514508E-02  2.374485512292E+02  2.374534178327E+02  2.374537579081E+02  2.374623829218E+02  2.374623833506E+02  2.374623837374E+02  2.376738026910E+02  2.376761950729E+02  2.376762677372E+02  2.376813634088E+02  2.376814487008E+02  2.376816039150E+02  2.376899571765E+02  2.376903497849E+02  2.376906508394E+02  2.376909663207E+02
1692.000 -1.593580822415E-01 -1.323995799637E-01 -1.320492595987E-01  6.847941144774E-02  6.883082454946E-02  9.556927666129E-02  9.565698381245E-02  9.581038091203E-02  2.374485501837E+02  2.374534179801E+02  2.374537568957E+02  2.374623829317E+02  2.374623833575E+02  2.374623837415E+02  2.376738026838E+02  2.376761951552E+02  2.376762675545E+02  2.376813637583E+02  2.376814487565E+02  2.376816034268E+02  2.376899585784E+02  2.376903498163E+02  2.376906497829E+02  2.376909641854E+02
1694.000 -1.593583134790E-01 -1.323993198963E-01 -1.320502374625E-01  6.847969083347E-02  6.882985832948E-02  9.556957009961E-02  9.565696766232E-02  9.580982929994E-02  2.374485491425E+02  2.374534181273E+02  2.374537558882E+02  2.374623829415E+02  2.374623833643E+02  2.374623837456E+02  2.376738026766E+02  2.376761952370E+02  2.376762673726E+02  2.376813641060E+02  2.376814488118E+02  2.376816029407E+02  2.376899599740E+02  2.376903498477E+02  2.376906487316E+02  2.376909620602E+02
1696.000 -1.593585436539E-01 -1.323990610466E-01 -1.320512107216E-01  6.847996884242E-02  6.882889661776E-02  9.556986221732E-02  9.565695164560E-02  9.580928029271E-02  2.374485481057E+02  2.374534182743E+02  2.374537548856E+02  2.374623829512E+02  2.374623833710E+02  2.374623837496E+02  2.376738026695E+02  2.376761953183E+02  2.376762671916E+02  2.376813644519E+02  2.376814488666E+02  2.376816024566E+02  2.376899613634E+02  2.376903498791E+02  2.376906476857E+02  2.376909599450E+02
1698.000 -1.593587727722E-01 -1.323988034073E-01 -1.320521794032E-01  6.848024548324E-02  6.882793938820E-02  9.557015302162E-02  9.565693576138E-02  9.580873387525E-02  2.374485470732E+02  2.374534184209E+02  2.374537538878E+02  2.374623829609E+02  2.374623833777E+02  2.374623837536E+02  2.376738026624E+02  2.376761953991E+02  2.376762670113E+02  2.376813647961E+02  2.376814489210E+02  2.376816019746E+02  2.376899627465E+02  2.376903499105E+02  2.376906466449E+02  2.376909578398E+02
1700.000 -1.593590008395E-01 -1.323985469715E-01 -1.320531435337E-01  6.848052076445E-02  6.882698661501E-02  9.557044251971E-02  9.565692000835E-02  9.580819003250E-02  2.374485460450E+02  2.374534185674E+02  2.374537528948E+02  2.374623829704E+02  2.374623833843E+02  2.374623837576E+02  2.376738026554E+02  2.376761954795E+02  2.376762668318E+02  2.376813651385E+02  2.376814489750E+02  2.376816014946E+02  2.376899641235E+02  2.376903499420E+02  2.376906456093E+02  2.376909557445E+02
1702.000 -1.593592278621E-01 -1.323982917323E-01 -1.320541031403E-01  6.848079469441E-02  6.882603827203E-02  9.557073071861E-02  9.565690438511E-02  9.580764874885E-02  2.374485450210E+02  2.374534187136E+02  2.374537519065E+02  2.374623829799E+02  2.374623833909E+02  2.374623837615E+02  2.376738026484E+02  2.376761955594E+02  2.376762666532E+02  2.376813654792E+02  2.376814490285E+02  2.376816010166E+02  2.376899654943E+02  2.376903499734E+02  2.376906445789E+02  2.376909536591E+02
1704.000 -1.593594538459E-01 -1.323980376823E-01 -1.320550582491E-01  6.848106728168E-02  6.882509433376E-02  9.557101762573E-02  9.565688889074E-02  9.580711000972E-02  2.374485440012E+02  2.374534188595E+02  2.374537509230E+02  2.374623829893E+02  2.374623833974E+02  2.374623837655E+02  2.376738026415E+02  2.376761956388E+02  2.376762664753E+02  2.376813658181E+02  2.376814490817E+02  2.376816005406E+02  2.376899668589E+02  2.376903500048E+02  2.376906435536E+02  2.376909515836E+02
1706.000 -1.593596787967E-01 -1.323977848152E-01 -1.320560088867E-01  6.848133853461E-02  6.882415477491E-02  9.557130324804E-02  9.565687352372E-02  9.580657379974E-02  2.374485429857E+02  2.374534190051E+02  2.374537499443E+02  2.374623829987E+02  2.374623834039E+02  2.374623837693E+02  2.376738026347E+02  2.376761957177E+02  2.376762662982E+02  2.376813661554E+02  2.376814491344E+02  2.376816000666E+02  2.376899682174E+02  2.376903500362E+02  2.376906425333E+02  2.376909495177E+02
1708.000 -1.593599027201E-01 -1.323975331238E-01 -1.320569550792E-01  6.848160846129E-02  6.882321957015E-02  9.557158759249E-02  9.565685828311E-02  9.580604010445E-02  2.374485419744E+02  2.374534191505E+02  2.374537489702E+02  2.374623830079E+02  2.374623834103E+02  2.374623837732E+02  2.376738026279E+02  2.376761957962E+02  2.376762661219E+02  2.376813664909E+02  2.376814491866E+02  2.376815995947E+02  2.376899695699E+02  2.376903500677E+02  2.376906415181E+02  2.376909474616E+02
1710.000 -1.593601256224E-01 -1.323972826014E-01 -1.320578968525E-01  6.848187706998E-02  6.882228869422E-02  9.557187066609E-02  9.565684316741E-02  9.580550890875E-02  2.374485409672E+02  2.374534192956E+02  2.374537480007E+02  2.374623830171E+02  2.374623834167E+02  2.374623837770E+02  2.376738026212E+02  2.376761958742E+02  2.376762659464E+02  2.376813668247E+02  2.376814492385E+02  2.376815991246E+02  2.376899709164E+02  2.376903500991E+02  2.376906405080E+02  2.376909454151E+02
1712.000 -1.593603475090E-01 -1.323970332412E-01 -1.320588342323E-01  6.848214436898E-02  6.882136212253E-02  9.557215247584E-02  9.565682817567E-02  9.580498019814E-02  2.374485399643E+02  2.374534194405E+02  2.374537470359E+02  2.374623830262E+02  2.374623834230E+02  2.374623837808E+02  2.376738026145E+02  2.376761959518E+02  2.376762657716E+02  2.376813671569E+02  2.376814492900E+02  2.376815986566E+02  2.376899722568E+02  2.376903501305E+02  2.376906395028E+02  2.376909433782E+02
1714.000 -1.593605683856E-01 -1.323967850364E-01 -1.320597672443E-01  6.848241036616E-02  6.882043982998E-02  9.557243302863E-02  9.565681330686E-02  9.580445395840E-02  2.374485389654E+02  2.374534195851E+02  2.374537460757E+02  2.374623830352E+02  2.374623834292E+02  2.374623837846E+02  2.376738026079E+02  2.376761960289E+02  2.376762655976E+02  2.376813674874E+02  2.376814493410E+02  2.376815981905E+02  2.376899735913E+02  2.376903501619E+02  2.376906385026E+02  2.376909413508E+02
1716.000 -1.593607882580E-01 -1.323965379805E-01 -1.320606959139E-01  6.848267506982E-02  6.881952179237E-02  9.557271233130E-02  9.565679855950E-02  9.580393017456E-02  2.374485379707E+02  2.374534197294E+02  2.374537451201E+02  2.374623830442E+02  2.374623834354E+02  2.374623837883E+02  2.376738026013E+02  2.376761961055E+02  2.376762654244E+02  2.376813678162E+02  2.376814493917E+02  2.376815977264E+02  2.376899749198E+02  2.376903501933E+02  2.376906375073E+02  2.376909393329E+02
1718.000 -1.593610071319E-01 -1.323962920667E-01 -1.320616202659E-01  6.848293848761E-02  6.881860798483E-02  9.557299039066E-02  9.565678393273E-02  9.580340883287E-02  2.374485369801E+02  2.374534198734E+02  2.374537441690E+02  2.374623830531E+02  2.374623834416E+02  2.374623837920E+02  2.376738025948E+02  2.376761961817E+02  2.376762652519E+02  2.376813681433E+02  2.376814494419E+02  2.376815972642E+02  2.376899762425E+02  2.376903502247E+02  2.376906365169E+02  2.376909373244E+02
1720.000 -1.593612250127E-01 -1.323960472885E-01 -1.320625403260E-01  6.848320062770E-02  6.881769838348E-02  9.557326721345E-02  9.565676942517E-02  9.580288991847E-02  2.374485359935E+02  2.374534200172E+02  2.374537432224E+02  2.374623830619E+02  2.374623834477E+02  2.374623837957E+02  2.376738025883E+02  2.376761962575E+02  2.376762650802E+02  2.376813684689E+02  2.376814494918E+02  2.376815968040E+02  2.376899775592E+02  2.376903502561E+02  2.376906355313E+02  2.376909353252E+02
1722.000 -1.593614419063E-01 -1.323958036396E-01 -1.320634561188E-01  6.848346149792E-02  6.881679296427E-02  9.557354280655E-02  9.565675503595E-02  9.580237341778E-02  2.374485350111E+02  2.374534201606E+02  2.374537422803E+02  2.374623830706E+02  2.374623834537E+02  2.374623837993E+02  2.376738025819E+02  2.376761963328E+02  2.376762649092E+02  2.376813687928E+02  2.376814495413E+02  2.376815963457E+02  2.376899788702E+02  2.376903502874E+02  2.376906345506E+02  2.376909333354E+02
1724.000 -1.593616578179E-01 -1.323955611131E-01 -1.320643676689E-01  6.848372110592E-02  6.881589170310E-02  9.557381717643E-02  9.565674076375E-02  9.580185931631E-02  2.374485340326E+02  2.374534203038E+02  2.374537413427E+02  2.374623830793E+02  2.374623834598E+02  2.374623838029E+02  2.376738025756E+02  2.376761964077E+02  2.376762647390E+02  2.376813691150E+02  2.376814495904E+02  2.376815958892E+02  2.376899801753E+02  2.376903503188E+02  2.376906335748E+02  2.376909313548E+02
1726.000 -1.593618727529E-01 -1.323953197029E-01 -1.320652750011E-01  6.848397945955E-02  6.881499457626E-02  9.557409032980E-02  9.565672660758E-02  9.580134760047E-02  2.374485330582E+02  2.374534204468E+02  2.374537404095E+02  2.374623830879E+02  2.374623834657E+02  2.374623838065E+02  2.376738025693E+02  2.376761964821E+02  2.376762645695E+02  2.376813694357E+02  2.376814496391E+02  2.376815954347E+02  2.376899814746E+02  2.376903503501E+02  2.376906326036E+02  2.376909293834E+02
1728.000 -1.593620867174E-01 -1.323950794024E-01 -1.320661781396E-01  6.848423656624E-02  6.881410156004E-02  9.557436227326E-02  9.565671256645E-02  9.580083825639E-02  2.374485320878E+02  2.374534205894E+02  2.374537394807E+02  2.374623830964E+02  2.374623834716E+02  2.374623838100E+02  2.376738025630E+02  2.376761965562E+02  2.376762644008E+02  2.376813697548E+02  2.376814496874E+02  2.376815949821E+02  2.376899827682E+02  2.376903503814E+02  2.376906316373E+02  2.376909274211E+02
1730.000 -1.593622997162E-01 -1.323948402052E-01 -1.320670771085E-01  6.848449243403E-02  6.881321263135E-02  9.557463301350E-02  9.565669863922E-02  9.580033127030E-02  2.374485311214E+02  2.374534207317E+02  2.374537385563E+02  2.374623831049E+02  2.374623834775E+02  2.374623838136E+02  2.376738025568E+02  2.376761966297E+02  2.376762642328E+02  2.376813700723E+02  2.376814497353E+02  2.376815945314E+02  2.376899840561E+02  2.376903504127E+02  2.376906306756E+02  2.376909254680E+02
1732.000 -1.593625117546E-01 -1.323946021052E-01 -1.320679719318E-01  6.848474707016E-02  6.881232776667E-02  9.557490255693E-02  9.565668482488E-02  9.579982662855E-02  2.374485301590E+02  2.374534208738E+02  2.374537376363E+02  2.374623831133E+02  2.374623834833E+02  2.374623838170E+02  2.376738025507E+02  2.376761967029E+02  2.376762640656E+02  2.376813703882E+02  2.376814497829E+02  2.376815940826E+02  2.376899853383E+02  2.376903504440E+02  2.376906297186E+02  2.376909235239E+02
1734.000 -1.593627228384E-01 -1.323943650962E-01 -1.320688626339E-01  6.848500048223E-02  6.881144694302E-02  9.557517090995E-02  9.565667112218E-02  9.579932431740E-02  2.374485292005E+02  2.374534210156E+02  2.374537367206E+02  2.374623831216E+02  2.374623834891E+02  2.374623838205E+02  2.376738025446E+02  2.376761967756E+02  2.376762638990E+02  2.376813707025E+02  2.376814498301E+02  2.376815936356E+02  2.376899866149E+02  2.376903504753E+02  2.376906287663E+02  2.376909215887E+02
1736.000 -1.593629329728E-01 -1.323941291716E-01 -1.320697492377E-01  6.848525267770E-02  6.881057013724E-02  9.557543807913E-02  9.565665753040E-02  9.579882432372E-02  2.374485282460E+02  2.374534211571E+02  2.374537358092E+02  2.374623831298E+02  2.374623834948E+02  2.374623838240E+02  2.376738025385E+02  2.376761968480E+02  2.376762637332E+02  2.376813710153E+02  2.376814498769E+02  2.376815931904E+02  2.376899878858E+02  2.376903505066E+02  2.376906278186E+02  2.376909196625E+02
1738.000 -1.593631421630E-01 -1.323938943253E-01 -1.320706317673E-01  6.848550366392E-02  6.880969732681E-02  9.557570407069E-02  9.565664404826E-02  9.579832663392E-02  2.374485272953E+02  2.374534212983E+02  2.374537349021E+02  2.374623831380E+02  2.374623835005E+02  2.374623838274E+02  2.376738025325E+02  2.376761969199E+02  2.376762635681E+02  2.376813713265E+02  2.376814499234E+02  2.376815927472E+02  2.376899891511E+02  2.376903505378E+02  2.376906268755E+02  2.376909177452E+02
1740.000 -1.593633504141E-01 -1.323936605516E-01 -1.320715102458E-01  6.848575344830E-02  6.880882848886E-02  9.557596889126E-02  9.565663067492E-02  9.579783123490E-02  2.374485263486E+02  2.374534214392E+02  2.374537339992E+02  2.374623831462E+02  2.374623835061E+02  2.374623838307E+02  2.376738025265E+02  2.376761969914E+02  2.376762634038E+02  2.376813716362E+02  2.376814499695E+02  2.376815923057E+02  2.376899904109E+02  2.376903505690E+02  2.376906259370E+02  2.376909158367E+02
1742.000 -1.593635577316E-01 -1.323934278439E-01 -1.320723846967E-01  6.848600203808E-02  6.880796360100E-02  9.557623254692E-02  9.565661740933E-02  9.579733811337E-02  2.374485254057E+02  2.374534215798E+02  2.374537331006E+02  2.374623831542E+02  2.374623835117E+02  2.374623838341E+02  2.376738025206E+02  2.376761970624E+02  2.376762632401E+02  2.376813719444E+02  2.376814500153E+02  2.376815918661E+02  2.376899916651E+02  2.376903506002E+02  2.376906250030E+02  2.376909139370E+02
1744.000 -1.593637641203E-01 -1.323931961965E-01 -1.320732551429E-01  6.848624944052E-02  6.880710264089E-02  9.557649504403E-02  9.565660425047E-02  9.579684725634E-02  2.374485244667E+02  2.374534217201E+02  2.374537322062E+02  2.374623831622E+02  2.374623835172E+02  2.374623838374E+02  2.376738025148E+02  2.376761971331E+02  2.376762630772E+02  2.376813722511E+02  2.376814500607E+02  2.376815914284E+02  2.376899929138E+02  2.376903506314E+02  2.376906240736E+02  2.376909120461E+02
1746.000 -1.593639695857E-01 -1.323929656032E-01 -1.320741216072E-01  6.848649566274E-02  6.880624558648E-02  9.557675638873E-02  9.565659119724E-02  9.579635865058E-02  2.374485235315E+02  2.374534218601E+02  2.374537313159E+02  2.374623831701E+02  2.374623835227E+02  2.374623838407E+02  2.376738025090E+02  2.376761972034E+02  2.376762629149E+02  2.376813725562E+02  2.376814501057E+02  2.376815909924E+02  2.376899941571E+02  2.376903506626E+02  2.376906231486E+02  2.376909101638E+02
1748.000 -1.593641741328E-01 -1.323927360579E-01 -1.320749841123E-01  6.848674071189E-02  6.880539241541E-02  9.557701658732E-02  9.565657824886E-02  9.579587228341E-02  2.374485226001E+02  2.374534219998E+02  2.374537304299E+02  2.374623831780E+02  2.374623835282E+02  2.374623838440E+02  2.376738025032E+02  2.376761972733E+02  2.376762627534E+02  2.376813728598E+02  2.376814501504E+02  2.376815905583E+02  2.376899953949E+02  2.376903506937E+02  2.376906222281E+02  2.376909082901E+02
1750.000 -1.593643777669E-01 -1.323925075548E-01 -1.320758426808E-01  6.848698459505E-02  6.880454310608E-02  9.557727564588E-02  9.565656540425E-02  9.579538814195E-02  2.374485216726E+02  2.374534221393E+02  2.374537295479E+02  2.374623831858E+02  2.374623835336E+02  2.374623838473E+02  2.376738024975E+02  2.376761973427E+02  2.376762625925E+02  2.376813731620E+02  2.376814501947E+02  2.376815901259E+02  2.376899966273E+02  2.376903507248E+02  2.376906213120E+02  2.376909064250E+02
1752.000 -1.593645804923E-01 -1.323922800882E-01 -1.320766973356E-01  6.848722731931E-02  6.880369763659E-02  9.557753357068E-02  9.565655266259E-02  9.579490621352E-02  2.374485207488E+02  2.374534222784E+02  2.374537286701E+02  2.374623831936E+02  2.374623835390E+02  2.374623838505E+02  2.376738024918E+02  2.376761974118E+02  2.376762624324E+02  2.376813734627E+02  2.376814502387E+02  2.376815896953E+02  2.376899978543E+02  2.376903507559E+02  2.376906204003E+02  2.376909045685E+02
1754.000 -1.593647823149E-01 -1.323920536519E-01 -1.320775480981E-01  6.848746889153E-02  6.880285598530E-02  9.557779036762E-02  9.565654002278E-02  9.579442648535E-02  2.374485198288E+02  2.374534224172E+02  2.374537277963E+02  2.374623832012E+02  2.374623835443E+02  2.374623838537E+02  2.376738024862E+02  2.376761974805E+02  2.376762622729E+02  2.376813737619E+02  2.376814502824E+02  2.376815892665E+02  2.376899990760E+02  2.376903507869E+02  2.376906194931E+02  2.376909027204E+02
1756.000 -1.593649832390E-01 -1.323918282403E-01 -1.320783949913E-01  6.848770931866E-02  6.880201813097E-02  9.557804604282E-02  9.565652748401E-02  9.579394894503E-02  2.374485189126E+02  2.374534225557E+02  2.374537269266E+02  2.374623832089E+02  2.374623835496E+02  2.374623838568E+02  2.376738024806E+02  2.376761975488E+02  2.376762621142E+02  2.376813740596E+02  2.376814503257E+02  2.376815888395E+02  2.376900002923E+02  2.376903508180E+02  2.376906185901E+02  2.376909008808E+02
1758.000 -1.593651832701E-01 -1.323916038475E-01 -1.320792380366E-01  6.848794860765E-02  6.880118405223E-02  9.557830060230E-02  9.565651504525E-02  9.579347357999E-02  2.374485180001E+02  2.374534226939E+02  2.374537260609E+02  2.374623832164E+02  2.374623835548E+02  2.374623838600E+02  2.376738024750E+02  2.376761976167E+02  2.376762619561E+02  2.376813743559E+02  2.376814503687E+02  2.376815884142E+02  2.376900015033E+02  2.376903508490E+02  2.376906176915E+02  2.376908990495E+02
1760.000 -1.593653824123E-01 -1.323913804679E-01 -1.320800772558E-01  6.848818676529E-02  6.880035372794E-02  9.557855405202E-02  9.565650270574E-02  9.579300037798E-02  2.374485170913E+02  2.374534228318E+02  2.374537251993E+02  2.374623832239E+02  2.374623835600E+02  2.374623838631E+02  2.376738024695E+02  2.376761976842E+02  2.376762617987E+02  2.376813746507E+02  2.376814504114E+02  2.376815879907E+02  2.376900027090E+02  2.376903508800E+02  2.376906167972E+02  2.376908972266E+02
1762.000 -1.593655806716E-01 -1.323911580958E-01 -1.320809126711E-01  6.848842379825E-02  6.879952713679E-02  9.557880639786E-02  9.565649046445E-02  9.579252932655E-02  2.374485161862E+02  2.374534229694E+02  2.374537243416E+02  2.374623832314E+02  2.374623835652E+02  2.374623838662E+02  2.376738024641E+02  2.376761977514E+02  2.376762616420E+02  2.376813749441E+02  2.376814504537E+02  2.376815875690E+02  2.376900039095E+02  2.376903509109E+02  2.376906159072E+02  2.376908954120E+02
1764.000 -1.593657780522E-01 -1.323909367253E-01 -1.320817443036E-01  6.848865971334E-02  6.879870425833E-02  9.557905764573E-02  9.565647832053E-02  9.579206041362E-02  2.374485152848E+02  2.374534231067E+02  2.374537234879E+02  2.374623832387E+02  2.374623835703E+02  2.374623838693E+02  2.376738024587E+02  2.376761978181E+02  2.376762614859E+02  2.376813752361E+02  2.376814504958E+02  2.376815871490E+02  2.376900051048E+02  2.376903509418E+02  2.376906150214E+02  2.376908936056E+02
1766.000 -1.593659745587E-01 -1.323907163511E-01 -1.320825721748E-01  6.848889451718E-02  6.879788507133E-02  9.557930780148E-02  9.565646627301E-02  9.579159362682E-02  2.374485143870E+02  2.374534232437E+02  2.374537226381E+02  2.374623832461E+02  2.374623835754E+02  2.374623838723E+02  2.376738024533E+02  2.376761978845E+02  2.376762613305E+02  2.376813755266E+02  2.376814505375E+02  2.376815867307E+02  2.376900062949E+02  2.376903509727E+02  2.376906141398E+02  2.376908918075E+02
1768.000 -1.593661701962E-01 -1.323904969675E-01 -1.320833963058E-01  6.848912821642E-02  6.879706955570E-02  9.557955687093E-02  9.565645432122E-02  9.579112895445E-02  2.374485134929E+02  2.374534233804E+02  2.374537217923E+02  2.374623832533E+02  2.374623835804E+02  2.374623838754E+02  2.376738024480E+02  2.376761979505E+02  2.376762611758E+02  2.376813758158E+02  2.376814505788E+02  2.376815863141E+02  2.376900074798E+02  2.376903510036E+02  2.376906132625E+02  2.376908900174E+02
